id,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
55,80,rl,60.0,7134,pave,,reg,bnk,all_pub,inside,mod,n_ames,norm,norm,1_fam,s_lvl,5,5,1955,1955,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,alq,384,unf,0,0,384,gas_a,ta,y,s_brkr,1360,0,0,1360,0,0,1,0,3,1,ta,6,min1,1,ta,detchd,1962.0,unf,2,572,ta,ta,y,0,50,0,0,0,0,,mn_prv,,0,2,2007,wd,normal,130000
56,20,rl,100.0,10175,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,6,5,1964,1964,gable,comp_shg,hd_board,plywood,brk_face,272.0,ta,ta,c_block,ta,ta,no,blq,490,unf,0,935,1425,gas_a,gd,y,s_brkr,1425,0,0,1425,0,0,2,0,3,1,ta,7,typ,1,gd,attchd,1964.0,r_fn,2,576,ta,ta,y,0,0,0,407,0,0,,,,0,7,2008,wd,normal,180500
57,160,fv,24.0,2645,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twnhs,2_story,8,5,1999,2000,gable,comp_shg,metal_sd,metal_sd,brk_face,456.0,gd,ta,p_conc,gd,ta,no,glq,649,unf,0,321,970,gas_a,ex,y,s_brkr,983,756,0,1739,1,0,2,1,3,1,gd,7,typ,0,,attchd,1999.0,fin,2,480,ta,ta,y,115,0,0,0,0,0,,,,0,8,2009,wd,abnorml,172500
58,60,rl,89.0,11645,pave,,ir1,lvl,all_pub,corner,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,860,860,gas_a,ex,y,s_brkr,860,860,0,1720,0,0,2,1,3,1,gd,7,typ,0,,attchd,2004.0,r_fn,2,565,ta,ta,y,0,70,0,0,0,0,,,,0,8,2006,wd,normal,196500
59,60,rl,66.0,13682,pave,,ir2,hls,all_pub,cul_d_sac,gtl,stone_br,norm,norm,1_fam,2_story,10,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,1031.0,ex,ta,p_conc,ex,ta,gd,unf,0,unf,0,1410,1410,gas_a,ex,y,s_brkr,1426,1519,0,2945,0,0,3,1,3,1,gd,10,typ,1,gd,built_in,2006.0,fin,3,641,ta,ta,y,192,0,37,0,0,0,,,,0,10,2006,new,partial,438780
60,20,rl,60.0,7200,pave,,reg,bnk,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,5,7,1972,1972,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,ta,ta,av,alq,632,unf,0,148,780,gas_a,ex,y,s_brkr,780,0,0,780,0,0,1,0,2,1,ta,4,typ,0,,detchd,1973.0,unf,1,352,ta,ta,y,196,0,0,0,0,0,,mn_prv,,0,1,2008,wd,normal,124900
61,20,rl,63.0,13072,pave,,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,1_fam,1_story,6,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,alq,941,unf,0,217,1158,gas_a,ex,y,s_brkr,1158,0,0,1158,1,0,1,1,3,1,gd,5,typ,0,,detchd,2006.0,unf,2,576,ta,ta,y,0,50,0,0,0,0,,,,0,5,2006,new,partial,158000
62,75,rm,60.0,7200,pave,,reg,lvl,all_pub,inside,gtl,idotrr,norm,norm,1_fam,2.5_unf,5,7,1920,1996,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,brk_til,ta,fa,no,unf,0,unf,0,530,530,gas_a,ta,n,s_brkr,581,530,0,1111,0,0,1,0,3,1,fa,6,typ,0,,detchd,1935.0,unf,1,288,ta,ta,n,0,0,144,0,0,0,,,,0,3,2007,wd,normal,101000
63,120,rl,44.0,6442,pave,,ir1,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,twnhs_e,1_story,8,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,stone,178.0,gd,ta,p_conc,gd,gd,mn,glq,24,unf,0,1346,1370,gas_a,ex,y,s_brkr,1370,0,0,1370,0,0,2,0,2,1,gd,6,typ,1,gd,attchd,2006.0,r_fn,2,484,ta,ta,y,120,49,0,0,0,0,,,,0,10,2007,wd,normal,202500
64,70,rm,50.0,10300,pave,,ir1,bnk,all_pub,inside,gtl,old_town,rr_an,feedr,1_fam,2_story,7,6,1921,1950,gable,comp_shg,stucco,stucco,,0.0,ta,ta,brk_til,ta,ta,no,unf,0,unf,0,576,576,gas_a,gd,y,s_brkr,902,808,0,1710,0,0,2,0,3,1,ta,9,typ,0,,detchd,1990.0,unf,2,480,ta,ta,y,12,11,64,0,0,0,,gd_prv,,0,4,2010,wd,normal,140000
65,60,rl,,9375,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,1997,1998,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,573.0,ta,ta,p_conc,gd,ta,no,glq,739,unf,0,318,1057,gas_a,ex,y,s_brkr,1057,977,0,2034,1,0,2,1,3,1,gd,8,typ,0,,attchd,1998.0,r_fn,2,645,ta,ta,y,576,36,0,0,0,0,,gd_prv,,0,2,2009,wd,normal,219500
66,60,rl,76.0,9591,pave,,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,2_story,8,5,2004,2005,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,344.0,gd,ta,p_conc,ex,ta,av,unf,0,unf,0,1143,1143,gas_a,ex,y,s_brkr,1143,1330,0,2473,0,0,2,1,4,1,gd,9,typ,1,gd,built_in,2004.0,r_fn,3,852,ta,ta,y,192,151,0,0,0,0,,,,0,10,2007,wd,normal,317000
67,20,rl,,19900,pave,,reg,lvl,all_pub,inside,gtl,n_ames,pos_a,norm,1_fam,1_story,7,5,1970,1989,gable,comp_shg,plywood,plywood,brk_face,287.0,ta,ta,c_block,gd,ta,gd,glq,912,unf,0,1035,1947,gas_a,ta,y,s_brkr,2207,0,0,2207,1,0,2,0,3,1,ta,7,min1,1,gd,attchd,1970.0,r_fn,2,576,ta,ta,y,301,0,0,0,0,0,,,,0,7,2010,wd,normal,180000
68,20,rl,72.0,10665,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2003,2003,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,167.0,gd,ta,p_conc,gd,ta,av,glq,1013,unf,0,440,1453,gas_a,ex,y,s_brkr,1479,0,0,1479,1,0,2,0,3,1,gd,7,typ,0,,attchd,2003.0,r_fn,2,558,ta,ta,y,144,29,0,0,0,0,,,,0,6,2007,wd,normal,226000
69,30,rm,47.0,4608,pave,,reg,lvl,all_pub,corner,gtl,old_town,artery,norm,1_fam,1_story,4,6,1945,1950,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,gd,c_block,ta,ta,no,unf,0,unf,0,747,747,gas_a,ta,y,s_brkr,747,0,0,747,0,0,1,0,2,1,ta,4,typ,0,,attchd,1945.0,unf,1,220,ta,ta,y,0,0,0,0,0,0,,,,0,6,2010,wd,normal,80000
70,50,rl,81.0,15593,pave,,reg,lvl,all_pub,corner,gtl,clear_cr,norm,norm,1_fam,1.5_fin,7,4,1953,1953,gable,comp_shg,brk_face,asb_shng,,0.0,gd,ta,c_block,ta,ta,no,blq,603,unf,0,701,1304,gas_w,ta,y,s_brkr,1304,983,0,2287,0,0,2,0,3,1,ta,7,typ,1,ta,attchd,1953.0,fin,2,667,ta,ta,y,0,21,114,0,0,0,,,,0,7,2006,wd,normal,225000
71,20,rl,95.0,13651,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,7,6,1973,1973,gable,comp_shg,plywood,plywood,brk_face,1115.0,ta,gd,c_block,gd,ta,gd,alq,1880,unf,0,343,2223,gas_a,ex,y,s_brkr,2223,0,0,2223,1,0,2,0,3,1,ta,8,typ,2,gd,attchd,1973.0,fin,2,516,ta,ta,y,300,0,0,0,0,0,,,,0,2,2007,wd,normal,244000
72,20,rl,69.0,7599,pave,,reg,lvl,all_pub,corner,gtl,mitchel,norm,norm,1_fam,1_story,4,6,1982,2006,gable,comp_shg,hd_board,plywood,,0.0,ta,ta,c_block,ta,ta,no,alq,565,unf,0,280,845,gas_a,ta,y,s_brkr,845,0,0,845,1,0,1,0,2,1,ta,4,typ,0,,detchd,1987.0,unf,2,360,ta,ta,y,0,0,0,0,0,0,,,,0,6,2007,wd,normal,129500
73,60,rl,74.0,10141,pave,,ir1,lvl,all_pub,corner,gtl,gilbert,norm,norm,1_fam,2_story,7,5,1998,1998,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,40.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,832,832,gas_a,gd,y,s_brkr,885,833,0,1718,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,1998.0,fin,2,427,ta,ta,y,0,94,0,0,291,0,,,,0,12,2009,wd,normal,185000
74,20,rl,85.0,10200,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1954,2003,gable,comp_shg,wd_sdng,wd_sdng,brk_face,104.0,ta,ta,c_block,ta,ta,no,alq,320,blq,362,404,1086,gas_a,gd,y,s_brkr,1086,0,0,1086,1,0,1,0,3,1,ta,6,typ,0,,attchd,1989.0,unf,2,490,ta,ta,y,0,0,0,0,0,0,,gd_wo,,0,5,2010,wd,normal,144900
75,50,rm,60.0,5790,pave,,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,2_story,3,6,1915,1950,gambrel,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,gd,c_block,fa,ta,no,unf,0,unf,0,840,840,gas_a,gd,n,s_brkr,840,765,0,1605,0,0,2,0,3,2,ta,8,typ,0,,detchd,1915.0,unf,1,379,ta,ta,y,0,0,202,0,0,0,,,,0,5,2010,wd,normal,107400
76,180,rm,21.0,1596,pave,,reg,lvl,all_pub,inside,gtl,meadow_v,norm,norm,twnhs,s_lvl,4,5,1973,1973,gable,comp_shg,cemnt_bd,cment_bd,,0.0,ta,ta,c_block,gd,ta,gd,glq,462,unf,0,0,462,gas_a,ta,y,s_brkr,526,462,0,988,1,0,1,0,2,1,ta,5,typ,0,,built_in,1973.0,unf,1,297,ta,ta,y,120,101,0,0,0,0,,gd_wo,,0,11,2009,wd,normal,91000
77,20,rl,,8475,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,7,1956,1956,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,ta,ta,no,alq,228,unf,0,724,952,gas_a,ex,y,fuse_a,952,0,0,952,0,0,1,0,2,1,ta,4,typ,0,,detchd,1956.0,unf,1,283,ta,ta,y,0,0,0,0,0,0,,,,0,4,2008,wd,normal,135750
78,50,rm,50.0,8635,pave,,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1.5_fin,5,5,1948,2001,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,blq,336,glq,41,295,672,gas_a,ta,y,s_brkr,1072,213,0,1285,1,0,1,0,2,1,ta,6,min1,0,,detchd,1948.0,unf,1,240,ta,ta,y,0,0,0,0,0,0,,mn_prv,,0,1,2008,wd,normal,127000
79,90,rl,72.0,10778,pave,,reg,lvl,all_pub,inside,gtl,sawyer,norm,norm,duplex,1_story,4,5,1968,1968,hip,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1768,1768,gas_a,ta,n,s_brkr,1768,0,0,1768,0,0,2,0,4,2,ta,8,typ,0,,,,,0,0,,,y,0,0,0,0,0,0,,,,0,4,2010,wd,normal,136500
80,50,rm,60.0,10440,pave,grvl,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,2_story,5,6,1910,1981,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,440,440,gas_a,gd,y,s_brkr,682,548,0,1230,0,0,1,1,2,1,ta,5,typ,0,,detchd,1966.0,unf,2,440,ta,ta,y,74,0,128,0,0,0,,mn_prv,,0,5,2009,wd,normal,110000
81,60,rl,100.0,13000,pave,,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,1_fam,2_story,6,6,1968,1968,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,576.0,ta,gd,c_block,gd,ta,no,rec,448,unf,0,448,896,gas_a,ta,y,s_brkr,1182,960,0,2142,0,0,2,1,4,1,gd,8,typ,1,gd,attchd,1968.0,fin,1,509,ta,ta,y,0,72,0,0,252,0,,,,0,6,2009,wd,normal,193500
82,120,rm,32.0,4500,pave,,reg,lvl,all_pub,fr2,gtl,mitchel,norm,norm,twnhs_e,1_story,6,5,1998,1998,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,443.0,ta,gd,p_conc,ex,gd,no,glq,1201,unf,0,36,1237,gas_a,ex,y,s_brkr,1337,0,0,1337,1,0,2,0,2,1,ta,5,typ,0,,attchd,1998.0,fin,2,405,ta,ta,y,0,199,0,0,0,0,,,,0,3,2006,wd,normal,153500
83,20,rl,78.0,10206,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,8,5,2007,2007,gable,comp_shg,vinyl_sd,vinyl_sd,stone,468.0,ta,ta,p_conc,gd,ta,no,glq,33,unf,0,1530,1563,gas_a,ex,y,s_brkr,1563,0,0,1563,0,0,2,0,3,1,gd,6,typ,1,gd,attchd,2007.0,r_fn,3,758,ta,ta,y,144,99,0,0,0,0,,,,0,10,2008,wd,normal,245000
84,20,rl,80.0,8892,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,5,1960,1960,gable,comp_shg,metal_sd,metal_sd,brk_cmn,66.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1065,1065,gas_a,gd,y,s_brkr,1065,0,0,1065,0,0,1,1,3,1,ta,6,typ,0,,detchd,1974.0,unf,2,461,ta,ta,y,74,0,0,0,0,0,,,,0,7,2007,cod,normal,126500
85,80,rl,,8530,pave,,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,1_fam,s_lvl,7,5,1995,1996,gable,comp_shg,hd_board,hd_board,brk_face,22.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,384,384,gas_a,gd,y,s_brkr,804,670,0,1474,0,0,2,1,3,1,ta,7,typ,1,ta,built_in,1995.0,fin,2,400,ta,ta,y,120,72,0,0,0,0,,,shed,700,5,2009,wd,normal,168500
86,60,rl,121.0,16059,pave,,reg,lvl,all_pub,corner,gtl,no_ridge,norm,norm,1_fam,2_story,8,5,1991,1992,hip,comp_shg,hd_board,hd_board,brk_face,284.0,gd,ta,c_block,gd,ta,no,unf,0,unf,0,1288,1288,gas_a,ex,y,s_brkr,1301,1116,0,2417,0,0,2,1,4,1,gd,9,typ,1,ta,attchd,1991.0,unf,2,462,ta,ta,y,127,82,0,0,0,0,,,,0,4,2006,wd,normal,260000
87,60,rl,122.0,11911,pave,,ir2,lvl,all_pub,inside,gtl,gilbert,norm,norm,1_fam,2_story,6,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,684,684,gas_a,ex,y,s_brkr,684,876,0,1560,0,0,2,1,3,1,gd,6,typ,1,gd,built_in,2005.0,fin,2,400,ta,ta,y,100,38,0,0,0,0,,,,0,3,2009,wd,normal,174000
88,160,fv,40.0,3951,pave,pave,reg,lvl,all_pub,corner,gtl,somerst,norm,norm,twnhs_e,2_story,6,5,2009,2009,gable,comp_shg,vinyl_sd,vinyl_sd,stone,76.0,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,612,612,gas_a,ex,y,s_brkr,612,612,0,1224,0,0,2,1,2,1,gd,4,typ,0,,detchd,2009.0,r_fn,2,528,ta,ta,y,0,234,0,0,0,0,,,,0,6,2009,new,partial,164500
89,50,c (all),105.0,8470,pave,,ir1,lvl,all_pub,corner,gtl,idotrr,feedr,feedr,1_fam,1.5_fin,3,2,1915,1982,hip,comp_shg,plywood,plywood,,0.0,fa,fa,c_block,ta,fa,no,unf,0,unf,0,1013,1013,gas_a,ta,n,s_brkr,1013,0,513,1526,0,0,1,0,2,1,fa,6,typ,0,,,,,0,0,,,n,0,0,156,0,0,0,,mn_prv,,0,10,2009,con_ld,abnorml,85000
90,20,rl,60.0,8070,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,4,5,1994,1995,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,glq,588,unf,0,402,990,gas_a,ex,y,s_brkr,990,0,0,990,1,0,1,0,3,1,ta,5,typ,0,,,,,0,0,,,y,0,0,0,0,0,0,,,,0,8,2007,wd,normal,123600
91,20,rl,60.0,7200,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,5,1950,1950,gable,comp_shg,brk_face,wd_sdng,,0.0,ta,ta,slab,,,,,0,,0,0,0,gas_a,ta,y,fuse_a,1040,0,0,1040,0,0,1,0,2,1,ta,4,typ,0,,detchd,1950.0,unf,2,420,ta,ta,y,0,29,0,0,0,0,,,,0,7,2006,wd,normal,109900
92,20,rl,85.0,8500,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,3,1961,1961,hip,comp_shg,hd_board,hd_board,brk_cmn,203.0,ta,ta,c_block,ta,ta,no,rec,600,unf,0,635,1235,gas_a,ta,y,s_brkr,1235,0,0,1235,0,0,1,0,2,1,ta,6,typ,0,,attchd,1961.0,unf,2,480,ta,ta,y,0,0,0,0,0,0,,gd_wo,,0,12,2006,wd,abnorml,98600
93,30,rl,80.0,13360,pave,grvl,ir1,hls,all_pub,inside,gtl,crawfor,norm,norm,1_fam,1_story,5,7,1921,2006,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,gd,brk_til,gd,ta,no,alq,713,unf,0,163,876,gas_a,ex,y,s_brkr,964,0,0,964,1,0,1,0,2,1,ta,5,typ,0,,detchd,1921.0,unf,2,432,ta,ta,y,0,0,44,0,0,0,,,,0,8,2009,wd,normal,163500
94,190,c (all),60.0,7200,pave,,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,2fm_con,2.5_unf,6,6,1910,1998,hip,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,brk_til,ta,fa,mn,rec,1046,unf,0,168,1214,gas_w,ex,n,s_brkr,1260,1031,0,2291,0,1,2,0,4,2,ta,9,typ,1,gd,detchd,1900.0,unf,2,506,ta,ta,y,0,0,0,0,99,0,,,,0,11,2007,wd,normal,133900
95,60,rl,69.0,9337,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,6,5,1997,1997,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,gd,p_conc,gd,ta,no,glq,648,unf,0,176,824,gas_a,ex,y,s_brkr,905,881,0,1786,1,0,2,1,3,1,gd,7,typ,0,,attchd,1997.0,r_fn,2,684,ta,ta,y,0,162,0,0,0,0,,,,0,5,2007,wd,normal,204750
96,60,rl,,9765,pave,,ir2,lvl,all_pub,corner,gtl,gilbert,norm,norm,1_fam,2_story,6,8,1993,1993,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,68.0,ex,gd,p_conc,gd,gd,no,alq,310,unf,0,370,680,gas_a,gd,y,s_brkr,680,790,0,1470,0,0,2,1,3,1,ta,6,typ,1,ta,built_in,1993.0,fin,2,420,ta,ta,y,232,63,0,0,0,0,,,shed,480,4,2009,wd,normal,185000
97,20,rl,78.0,10264,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,183.0,gd,ta,p_conc,gd,ta,av,alq,1162,unf,0,426,1588,gas_a,ex,y,s_brkr,1588,0,0,1588,0,0,2,0,3,1,gd,6,typ,0,,attchd,1999.0,r_fn,2,472,ta,ta,y,158,29,0,0,0,0,,,,0,8,2006,wd,normal,214000
98,20,rl,73.0,10921,pave,,reg,hls,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,4,5,1965,1965,hip,comp_shg,hd_board,hd_board,brk_face,48.0,ta,ta,c_block,ta,ta,no,rec,520,unf,0,440,960,gas_a,ta,y,fuse_f,960,0,0,960,1,0,1,0,3,1,ta,6,typ,0,,attchd,1965.0,fin,1,432,ta,ta,p,120,0,0,0,0,0,,,,0,5,2007,wd,normal,94750
99,30,rl,85.0,10625,pave,,reg,lvl,all_pub,corner,gtl,edwards,norm,norm,1_fam,1_story,5,5,1920,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,ta,ta,no,alq,108,unf,0,350,458,gas_a,fa,n,s_brkr,835,0,0,835,0,0,1,0,2,1,ta,5,typ,0,,basment,1920.0,unf,1,366,fa,ta,y,0,0,77,0,0,0,,,shed,400,5,2010,cod,abnorml,83000
100,20,rl,77.0,9320,pave,,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,5,1959,1959,gable,comp_shg,plywood,plywood,,0.0,ta,ta,c_block,ta,ta,no,alq,569,unf,0,381,950,gas_a,fa,y,s_brkr,1225,0,0,1225,1,0,1,1,3,1,ta,6,typ,0,,,,,0,0,,,y,352,0,0,0,0,0,,,shed,400,1,2010,wd,normal,128950
101,20,rl,,10603,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,6,7,1977,2001,gable,comp_shg,plywood,plywood,brk_face,28.0,ta,ta,p_conc,ta,ta,mn,alq,1200,unf,0,410,1610,gas_a,gd,y,s_brkr,1610,0,0,1610,1,0,2,0,3,1,gd,6,typ,2,ta,attchd,1977.0,r_fn,2,480,ta,ta,y,168,68,0,0,0,0,,,,0,2,2010,wd,normal,205000
102,60,rl,77.0,9206,pave,,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,1_fam,2_story,6,5,1985,1985,gable,comp_shg,hd_board,hd_board,brk_face,336.0,gd,ta,c_block,gd,ta,no,unf,0,unf,0,741,741,gas_a,ta,y,s_brkr,977,755,0,1732,0,0,2,1,3,1,gd,7,typ,1,ta,attchd,1985.0,fin,2,476,ta,ta,y,192,46,0,0,0,0,,,,0,6,2010,wd,normal,178000
103,90,rl,64.0,7018,pave,,reg,bnk,all_pub,inside,gtl,sawyer_w,norm,norm,duplex,1_story,5,5,1979,1979,gable,comp_shg,hd_board,hd_board,,0.0,ta,fa,slab,,,,,0,,0,0,0,gas_a,ta,y,s_brkr,1535,0,0,1535,0,0,2,0,4,2,ta,8,typ,0,,attchd,1979.0,unf,2,410,ta,ta,y,0,0,0,0,0,0,,,,0,6,2009,wd,alloca,118964
104,20,rl,94.0,10402,pave,,ir1,lvl,all_pub,corner,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2009,2009,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,1226,1226,gas_a,ex,y,s_brkr,1226,0,0,1226,0,0,2,0,3,1,gd,6,typ,0,,attchd,2009.0,r_fn,3,740,ta,ta,y,0,36,0,0,0,0,,,,0,5,2010,wd,normal,198900
105,50,rm,,7758,pave,,reg,lvl,all_pub,corner,gtl,idotrr,norm,norm,1_fam,1.5_fin,7,4,1931,1950,gable,comp_shg,stucco,stucco,brk_face,600.0,ta,fa,p_conc,ta,ta,no,lw_q,224,unf,0,816,1040,gas_a,ex,y,fuse_f,1226,592,0,1818,0,0,1,1,4,1,ta,7,typ,2,ta,detchd,1951.0,unf,1,240,ta,ta,y,0,0,0,0,184,0,,,,0,6,2007,wd,normal,169500
106,60,fv,75.0,9375,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,2_story,8,5,2003,2004,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,768.0,gd,ta,p_conc,ex,ta,no,unf,0,unf,0,1053,1053,gas_a,ex,y,s_brkr,1053,939,0,1992,0,0,2,1,3,1,gd,9,typ,1,gd,attchd,2003.0,r_fn,2,648,ta,ta,y,140,45,0,0,0,0,,,,0,8,2008,wd,normal,250000
107,30,rm,60.0,10800,pave,grvl,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,1_story,4,7,1885,1995,mansard,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,brk_til,fa,ta,no,unf,0,unf,0,641,641,gas_a,gd,y,s_brkr,1047,0,0,1047,0,0,1,0,2,1,ta,6,typ,0,,detchd,1954.0,unf,1,273,fa,fa,n,0,0,0,0,0,0,,,shed,450,8,2007,wd,normal,100000
108,20,rm,50.0,6000,pave,,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,1_story,5,5,1948,1950,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,ta,ta,no,alq,104,blq,169,516,789,gas_a,ex,y,s_brkr,789,0,0,789,0,0,1,0,2,1,ta,5,typ,0,,detchd,1948.0,unf,1,250,ta,ta,y,0,0,0,0,0,0,,,,0,4,2008,wd,partial,115000
109,50,rm,85.0,8500,pave,,reg,lvl,all_pub,corner,gtl,idotrr,artery,norm,1_fam,1.5_fin,5,7,1919,2005,gable,comp_shg,cemnt_bd,cment_bd,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,793,793,gas_w,ta,n,fuse_f,997,520,0,1517,0,0,2,0,3,1,fa,7,typ,0,,,,,0,0,,,n,0,0,144,0,0,0,,,,0,8,2007,wd,normal,115000
110,20,rl,105.0,11751,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,6,6,1977,1977,hip,comp_shg,plywood,plywood,brk_face,480.0,ta,ta,c_block,gd,ta,no,blq,705,unf,0,1139,1844,gas_a,ex,y,s_brkr,1844,0,0,1844,0,0,2,0,3,1,ta,7,typ,1,ta,attchd,1977.0,r_fn,2,546,ta,ta,y,0,122,0,0,0,0,,mn_prv,,0,1,2010,cod,normal,190000
111,50,rl,75.0,9525,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1.5_fin,6,4,1954,1972,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,fa,no,rec,444,unf,0,550,994,gas_a,gd,y,s_brkr,1216,639,0,1855,0,0,2,0,4,1,ta,7,typ,0,,attchd,1954.0,unf,1,325,ta,ta,y,182,0,0,0,0,0,,,,0,10,2006,wd,normal,136900
